transaction_id,customer_name,category,price,quantity,rating,country,created_date
TXN-0000526,Linda Hernandez,Beauty & Personal Care,1101.12,1,3.8,India,2023-10-06 04:43:33
TXN-0002331,Thomas Gonzalez,books,91.01,6,4.1,United Kingdom,2024-08-26 20:10:25
TXN-0000617,Daniel Gonzalez,Toys & Games,655.61,4,3.6,Japan,1704379481
TXN-0005925,Karen Lopez,Toys & Games,1296.47,2,1.3,Japan,2024-07-26 11:04:50
TXN-0004290,John Lopez,Automotive,None,3,4.0,India,2023-02-22 08:23:51
TXN-0012048,David Moore,Automotive,275.93,1,1.1,Netherlands,2024-03-06 15:43:44
TXN-0012433,Christopher Brown,Toys & Games,267.43,7,2.1,France,2023-10-16 01:53:23
TXN-0002207,Lisa Anderson,Electronics,296.76,7,1.1,Australia,1722468124
TXN-0005418,Robert Brown,bOOKS,70.52,2,1.4,Australia,2023-07-30 09:15:04
TXN-0012309,Richard Williams,APPAREL,1273.32,3,3.9,Japan,2024-09-11 12:33:44
TXN-0009212,Christopher Martin,Toys & Games,465.04,8,2.7,U.K.,2024-06-13 12:56:48
TXN-0009010,David Lee,Electronics,218.14,4,4.7,Brazil,2023-01-23 13:20:46
TXN-0001681,Nancy Moore,Apparel,1466.29,1,1.6,India,2023-01-16 04:48:43
TXN-0008876,Mary Lopez,Electronics,-659.18,6,4.3,Japan,2024-05-26 08:29:01
TXN-0005656,NULL,Home & Kitchen,1099.23,7,4.2,Netherlands,2023-01-15 04:44:48
TXN-0002116,Jessica Brown,APPAREL,217.45,8,4.8,United Kingdom,2024-08-04 07:54:03
TXN-0000793,Michael Williams,Sports & Outdoors,226.51,7,1.1,India,2023-05-10 00:25:50
TXN-0009338,Robert Gonzalez,Home & Kitchen,1275.43,7,0.0,Netherlands,2024-12-19 22:22:37
TXN-0009881,Nancy Rodriguez,Electronics,641.27,3,4.4,Australia,2024-12-27 01:13:50
TXN-0001537,Sarah Garcia,Beauty & Personal Care,1090.67,3,2.3,Australia,2024-05-11 13:40:48
TXN-0008686,Joseph Anderson,Automotive,-947.15,8,1.9,Japan,2023-08-14 20:41:23
TXN-0004023,Jennifer Lee,Toys & Games,1494.92,4,6.5,Australia,2024-06-21 03:18:23
TXN-0004150,Nancy Miller,Home & Kitchen,1147.12,5,2.8,India,2024-08-13 14:04:14
TXN-0004729,Karen Martin,SPORTS & OUTDOORS,115.99,7,3.6,Australia,2024-02-16 02:30:31
TXN-0002169,Joseph Moore,Sports & Outdoors,675.99,1,3.0,Japan,2024-01-08 17:05:47
TXN-0001137,Patricia Jones,Automotive,758.2,6,7.2,Australia,2023-11-29 04:19:52
TXN-0007861,Susan Davis,Electronics,1104.9,8,2.5,United States,2023-06-28 03:18:50
TXN-0010188,Joseph Perez,Home & Kitchen,998.84,6,2.0,France,2023-08-01 23:50:09
TXN-0012373,,Apparel,1365.27,3,3.5,Netherlands,2023-07-24 13:44:57
TXN-0010900,Susan Gonzalez,Apparel,777.36,3,2.4,Brazil,2023-06-20 12:55:32
TXN-0008535,Karen Davis,Toys & Games,1441.93,7,1.9,Japan,2023-02-22 00:53:38
TXN-0010005,Thomas Brown,Apparel,1123.56,7,7.2,Germany,2024-04-05 22:44:47
TXN-0004722,Joseph Thomas,Beauty & Personal Care,1277.52,7,1.8,Japan,14-Jan-2024
TXN-0004320,Joseph Wilson,Books,884.04,8,2.8,United States,NULL
TXN-0012180,Lisa Jackson,Apparel,185.24,1,4.7,United Kingdom,08/29/2024
TXN-0003879,Linda Garcia,HOME & KITCHEN,374.52,4,1.4,France,2024-06-24 19:55:46
TXN-0008682,Michael Williams,Books,1422.35,2,1.4,Netherlands,31/01/2024
TXN-0005185,Patricia Lopez,Sports & Outdoors,501.9,3,3.3,Netherlands,2024-08-12 04:54:37
TXN-0005110,Michael Thomas,Home & Kitchen,177.94,4,3.5,United States,2024-09-15 02:09:09
TXN-0006052,Christopher Anderson,Apparel,518.25,2,4.4,Japan,08-Jun-2023
TXN-0011385,Patricia Moore,Home & Kitchen,1166.65,3,4.8,Netherlands,2023-08-21 20:01:52
TXN-0001506,Joseph Martin,Sports & Outdoors,676.98,4,4.2,Canada,2023-08-03 12:56:03
TXN-0008125,Elizabeth Jones,Toys & Games,1438.64,4,1.7,Netherlands,2024-12-10 17:34:18
TXN-0010750,Jennifer Martin,  Sports & Outdoors  ,1242.74,2,1.6,Brazil,2024-08-25 14:37:11
TXN-0005341,Linda Rodriguez,Toys & Games,547.02,1,2.1,Canada,2024-07-07 03:17:50
TXN-0002711,Daniel Rodriguez,Home & Kitchen,990.37,4,4.2,India,2024-01-21 23:29:22
TXN-0001568,Susan Williams,Home & Kitchen,1160.51,1,2.5,U.K.,2023-11-02 11:02:04
TXN-0004618,David Moore,Toys & Games,684.35,3,3.3,Japan,2023-02-12 14:08:41
TXN-0010551,Elizabeth Perez,Beauty & Personal Care,654.9,4,2.1,Brazil,23-10-2023
TXN-0012109,Christopher Martinez,Apparel,1028.64,7,1.3,Brazil,2024-02-21 19:26:50
TXN-0010251,Patricia Thompson,aUTOMOTIVE,1130.84,7,4.0,Australia,2023-06-21 01:59:18
TXN-0003465,William Jackson,Books,1469.63,7,3.7,Netherlands,2023-01-04 22:51:16
TXN-0002888,Daniel Williams,Home & Kitchen,641.57,2,4.9,Brazil,2023-11-20 12:39:09
TXN-0009880,Patricia Smith,Toys & Games,1095.92,7,2.1,India,2024-05-03 16:42:12
TXN-0003236,Susan Martin,  Toys & Games  ,1097.56,4,1.5,Canada,2024-10-11 16:41:36
TXN-0007294,Susan White,Beauty & Personal Care,1432.41,6,0.0,Germany,2024-05-24 01:11:17
TXN-0004466,Michael Thomas,Books,624.18,3,4.5,United States,27-11-2024
TXN-0005131,John Lopez,Books,721.66,8,4.6,United States,2024-09-11 18:04:41
TXN-0002840,Linda Wilson,Home & Kitchen,117.9,4,4.3,United States,31/05/2024
TXN-0003283,Joseph White,Sports & Outdoors,683.77,1,2.3,,2024-04-26 21:53:13
TXN-0005371,Michael Martinez,Beauty & Personal Care,1336.38,6,,Netherlands,2024-05-11 07:34:03
TXN-0011945,Robert Smith,Beauty & Personal Care,1363.59,4,2.8,France,2024-08-27 19:07:45
TXN-0008106,Robert Perez,Books,$306.03,5,4.9,France,2023-10-15 00:03:07
TXN-0008757,Sarah Johnson,Beauty & Personal Care,743.28,4,2.0,Australia,2024-08-04 22:20:22
TXN-0002235,Charles White,Automotive,"$1,117.89",5,4.5,United Kingdom,2024-03-22 02:24:13
TXN-0011443,Jennifer Garcia,beauty & personal care,1132.85,4,2.6,Japan,2023-08-04 05:39:58
TXN-0010677,William Garcia,Books,1334.1,7,2.7,Canada,11-06-2024
TXN-0007793,Jennifer Lee,Toys & Games,1393.39,3,1.9,great britain,2024-06-09 17:57:51
TXN-0004976,Christopher Davis,Sports & Outdoors,983.92,2,4.5,Japan,2023-03-05 09:57:59
TXN-0010297,Elizabeth Thompson,Books,653.89,1,4.1,United States,2023-09-03 23:45:45
TXN-0007555,Charles Anderson,aPPAREL,157.8,6,3.6,Brazil,2024-02-19 21:14:30
TXN-0008795,Joseph Lee,Apparel,711.46,6,3.9,United States,10/23/2024
TXN-0004274,Karen Thomas,Sports & Outdoors,231.58,2,2.8,India,2024-08-06 02:02:14
TXN-0005285,Jessica Jackson,Books,267.26,3,3.7,Netherlands,2024-07-16 04:27:12
TXN-0012107,Daniel Gonzalez,Automotive,362.82,5,4.2,Australia,2023-08-17 20:34:58
TXN-0000822,Joseph Thompson,Automotive,1236.6,3,3.0,Japan,2024-01-12 12:39:48
TXN-0003125,Barbara Williams,Apparel,352.69,1,Five,Australia,2024-08-21 14:47:30
TXN-0009656,Robert Hernandez,Beauty & Personal Care,1343.85,3,N/A,India,2023-05-02 18:34:14
TXN-0011472,Mary Hernandez,Books,456.98,1,1.2,None,2023-11-11 02:10:36
TXN-0002443,Karen Davis,Home & Kitchen,304.21,4,4.9,Australia,10/04/2024
TXN-0006422,Barbara Rodriguez,Automotive,1195.54,4,2.9,Germany,2023-05-12 02:10:18
TXN-0005762,Karen Wilson,Automotive,$587.86,3,2.5,France,2024-02-04 02:20:19
TXN-0006891,Richard Anderson,Books,930.83,7,4.9,France,2023-03-11 09:09:53
TXN-0004308,Elizabeth Taylor,Beauty & Personal Care,681.76,4,None,Australia,2024-05-05 16:38:15
TXN-0004631,Barbara Gonzalez,Home & Kitchen,1125.48,1,3.5,United States,2024-06-11 04:55:15
TXN-0000867,Karen Martinez,Toys & Games,$392.13,8,4.5,Australia,2024-12-31
TXN-0005165,Linda Rodriguez,Beauty & Personal Care,197.22,5,2.9,France,2024-11-08 06:45:10
TXN-0010271,Patricia White,Automotive,952.13,7,2.6,Brazil,2023-06-15 16:34:24
TXN-0003926,Nancy Perez,Sports & Outdoors,607.3,1,6.5,India,2023-12-07 10:32:08
TXN-0006849,Mary Gonzalez,Electronics,84.23,6,3.9,Japan,2023-02-16 12:52:00
TXN-0006801,James Thomas,Sports & Outdoors,167.99,4,4.4,Brazil,2023-05-27 16:29:07
TXN-0005488,James Jones,Beauty & Personal Care,1281.43,7,2.3,France,2023-01-28 23:42:54
TXN-0006408,Linda Martin,Home & Kitchen,178.66,5,1.0,Canada,2023-09-25 10:51:53
TXN-0012152,Michael Moore,Books,190.97,2,4.5,France,2023-06-21 09:30:04
TXN-0009654,Robert Brown,Sports & Outdoors,230.86,1,3.4,Japan,2024-10-12 01:08:31
TXN-0009375,NULL,Sports & Outdoors,147.12,3,4.6,Netherlands,2023-11-14 07:07:31
TXN-0012000,Christopher Garcia,Sports & Outdoors,709.04,4,1.8,,2024-01-12 21:09:56
TXN-0011856,Barbara Moore,Apparel,1261.2,8,1.6,Brazil,12-Mar-2024
TXN-0004647,Charles Hernandez,Sports & Outdoors,487.4,8,3.2,Germany,2024-08-31 11:58:31
TXN-0001243,Lisa Perez,Sports & Outdoors,486.97,6,3.3,Brazil,1683647825
TXN-0009615,Michael Lopez,Home & Kitchen,658.18,1,0.0,Netherlands,2023-10-16 05:19:53
TXN-0011508,Christopher Lopez,Toys & Games,1254.3,5,3.5,Japan,19-12-2023
TXN-0011498,Thomas Martin,Books,92.84,4,3.5,Australia,2024-09-28 08:20:44
TXN-0011123,Karen Martinez,Apparel,89.24,3,1.4,Japan,2023-03-15 05:56:59
TXN-0002285,Karen Anderson,Toys & Games,665.79,5,0.0,Brazil,2023-08-16 22:20:17
TXN-0010480,Daniel Taylor,Beauty & Personal Care,90.04,5,1.3,United States,2023-02-22 16:14:16
TXN-0008518,Christopher Williams,Toys & Games,None,3,3.5,United Kingdom,2024-08-01 03:53:35
TXN-0012195,Christopher Moore,automotive,31.92,1,4.3,India,2024-03-29 08:22:51
TXN-0000484,James Rodriguez,Apparel,761.83,2,3.0,Japan,2023-09-22 01:25:24
TXN-0007798,Mary Moore,Sports & Outdoors,577.01,3,4.5,India,2024-08-18 15:23:40
TXN-0009641,Charles Garcia,Home & Kitchen,374.66,2,7.2,Brazil,2023-01-30 03:47:23
TXN-0002117,Sarah Anderson,Apparel,-37.09,5,1.6,United Kingdom,2023-03-29 18:13:40
TXN-0007796,Lisa Thompson,Sports & Outdoors,1199.88,None,4.6,India,2024-03-31 00:45:36
TXN-0006587,James Jackson,Toys & Games,905.41,5,2.9,Germany,2023-05-31 19:44:35
TXN-0007998,Nancy Gonzalez,Books,285.16,2,3.8,United Kingdom,2024-03-01 04:56:37
TXN-0003210,Susan Thompson,Toys & Games,173.88,2,1.3,Brazil,2024-08-31 07:02:33
TXN-0008504,Richard Taylor,Books,-135.7,7,1.8,Canada,2024-01-31 04:31:10
TXN-0007114,Jessica Smith,Home & Kitchen,593.69,1,4.0,United Kingdom,2024-11-16 23:43:28
TXN-0004195,Jessica Martinez,Books,389.49,3,2.4,United States,08-09-2024
TXN-0004731,Daniel Thomas,Home & Kitchen,-371.97,4,3.5,United States,2023-10-07 20:22:09
TXN-0001656,Susan White,Electronics,1293.7,2,1.5,Australia,
TXN-0000866,David Miller,Automotive,901.64,6,4.4,India,2024-03-15 16:48:40
TXN-0008635,Susan Martin,Toys & Games,1183.43,8,2.6,Netherlands,
TXN-0006560,Michael Moore,Toys & Games,447.28,,4.4,Brazil,2024-06-18 20:29:07
TXN-0011077,Lisa Smith,Books,1081.85,1,1.1,Germany,2024-02-19 02:40:03
TXN-0012452,David Lee,Home & Kitchen,426.2,5,N/A,United Kingdom,2023-05-23 19:50:49
TXN-0009146,Joseph Johnson,Home & Kitchen,423.82,8,5.0,United Kingdom,12/18/2024
TXN-0011696,Thomas Garcia,BEAUTY & PERSONAL CARE,1440.3,2,1.2,India,2024-05-15 13:59:53
TXN-0009202,Patricia Rodriguez,Toys & Games,467.71,1,7.2,India,2023-06-08 07:32:13
TXN-0000293,Mary Jackson,Beauty & Personal Care,425.22,3,2.3,Brazil,2024-06-30 20:30:48
TXN-0002710,Nancy Lee,Toys & Games,920.85,3,4.9,Japan,2024-08-09 09:34:52
TXN-0001747,Nancy Martinez,Automotive,1334.28,5,1.6,CAN,2024-08-31 14:04:19
TXN-0006558,Karen Thomas,Apparel,307.46,2,4.3,India,None
TXN-0008789,Linda Jones,Sports & Outdoors,1479.44,1,3.4,United Kingdom,1690362770
TXN-0005390,Christopher Rodriguez,Electronics,1271.11,6,3.5,United States,2023-10-13 01:49:48
TXN-0012128,Barbara Rodriguez,Electronics,651.19,3,2.8,United Kingdom,1718155235
TXN-0007972,Richard Johnson,Automotive,533.94,4,1.8,United Kingdom,2024-06-01 02:27:45
TXN-0010689,Susan Garcia,Home & Kitchen,573.79,4,2.9,uk,2023-11-04 02:17:14
TXN-0001119,Jessica Miller,Apparel,524.71,5,3.8,Germany,2023-08-12 16:18:38
TXN-0002754,Daniel Wilson,Home & Kitchen,875.93,8,1.4,Netherlands,2023-10-11 07:42:16
TXN-0004845,Michael Davis,Apparel,913.96,7,3.4,France,2023-10-20 22:53:45
TXN-0000755,Barbara Wilson,Beauty & Personal Care,1044.34,NULL,3.6,India,2023-05-23 17:09:17
TXN-0009143,Joseph Jones,Home & Kitchen,702.54,7,3.7,Brazil,2023-08-15 20:56:24
TXN-0008784,Richard Jones,Home & Kitchen,NULL,1,2.8,Canada,2023-11-23 05:22:05
TXN-0008012,Patricia Moore,bEAUTY & pERSONAL cARE,327.69,2,4.8,Brazil,2024-08-10 14:06:39
TXN-0004963,Elizabeth Rodriguez,Automotive,1365.53,5,1.1,Netherlands,13/02/2024
TXN-0010660,Susan Jones,Books,25.65,7,4.2,Japan,1680048354
TXN-0005597,John Rodriguez,Beauty & Personal Care,82.01,,2.3,India,2024-06-20 00:44:50
TXN-0005209,,Toys & Games,451.36,2,4.7,Netherlands,2024-10-18 13:51:52
TXN-0003373,Jessica Williams,Books,903.24,7,Five,Germany,2024-11-24 05:17:23
TXN-0003903,Karen Lee,beauty & personal care,275.5,5,4.2,Brazil,2024-01-03 12:14:05
TXN-0008665,Christopher Davis,Electronics,47.12,6,1.9,Brazil,2023-01-27 00:02:10
TXN-0003433,Thomas Lee,Toys & Games,1128.43,4,1.7,Japan,2024-01-23 08:38:14
TXN-0004980,Sarah Martin,Home & Kitchen,941.37,5,2.3,India,2024-02-05 20:31:23
TXN-0002814,Patricia Thompson,Electronics,548.4,4,3.1,Brazil,2024-03-06 07:26:34
TXN-0008679,David Miller,home & kitchen,297.69,5,3.1,United Kingdom,2023-07-26 06:12:52
TXN-0010559,Robert Davis,Beauty & Personal Care,824.72,1,3.9,Brazil,2024-10-09 15:42:45
TXN-0008196,William Lopez,Books,322.19,2,1.4,Netherlands,2023-06-19 13:36:04
TXN-0001583,Linda Davis,Automotive,252.64,3,4.7,Netherlands,06/08/2023
TXN-0010974,David Rodriguez,Automotive,1145.56,5,,United Kingdom,2024-02-13 18:15:59
TXN-0012040,Robert Williams,Books,904.07,1,4.4,United Kingdom,2024-12-20 06:09:51
TXN-0000896,Charles Johnson,Home & Kitchen,971.22,8,2.4,France,2024-10-16 11:56:17
TXN-0012231,Michael Rodriguez,Apparel,1015.61,5,5.0,Netherlands,2024-09-13 08:09:49
TXN-0000879,Sarah Williams,Apparel,446.1,6,Five,Canada,2023-02-01 22:57:34
TXN-0000708,Jessica Lopez,Sports & Outdoors,212.83,8,NULL,Australia,2024-04-09 04:58:41
TXN-0004385,Jennifer Wilson,Toys & Games,"$1,399.50",1,4.9,Japan,2023-06-16 13:08:58
TXN-0006410,Lisa Martinez,Books,503.71,5,4.7,United States,2024-12-24 08:05:48
TXN-0005460,Patricia White,Beauty & Personal Care,1218.6,5,1.0,France,27-09-2023
TXN-0003833,Mary Thomas,Books,None,4,1.4,Germany,2023-04-12 02:42:31
TXN-0005897,Charles Gonzalez,  Sports & Outdoors  ,1118.95,4,2.4,Germany,2023-04-22 11:53:32
TXN-0010785,Michael Rodriguez,aPPAREL,1178.49,3,4.9,United States,2024-09-10 18:13:02
TXN-0012413,Patricia Rodriguez,Books,505.43,1,4.5,United States,2023-07-28 05:26:48
TXN-0011987,Robert Williams,Books,906.12,3,4.0,Australia,03/25/2024
TXN-0001377,David Thompson,Automotive,782.28,5,4.0,Netherlands,2023-04-13 07:11:53
TXN-0001342,David Taylor,Automotive,1184.18,5,6.5,Netherlands,2023-07-24 03:58:48
TXN-0008485,Christopher Thomas,Automotive,765.51,7,3.7,None,2023-05-03 03:16:54
TXN-0011984,Joseph Jackson,Home & Kitchen,1100.59,5,5.0,Japan,
TXN-0001857,Barbara Anderson,Home & Kitchen,891.16,2,4.9,United Kingdom,07/01/2024
TXN-0009773,Thomas Taylor,Automotive,129.4,6,3.7,Germany,2024-05-27 11:46:51
TXN-0002687,Elizabeth Brown,Beauty & Personal Care,373.67,7,,Australia,2023-09-12 11:25:53
TXN-0008624,Patricia Anderson,ELECTRONICS,1016.39,4,4.7,Germany,2024-11-13 21:23:55
TXN-0002020,Richard Garcia,Automotive,198.57,3,2.5,Germany,2023-12-03 23:21:41
TXN-0000337,Robert Williams,Beauty & Personal Care,68.83,,1.2,Canada,2024-12-18 19:03:50
TXN-0004525,Elizabeth Perez,Books,None,8,4.0,India,2024-01-14 14:05:45
TXN-0010365,Joseph Brown,Books,None,7,2.6,Australia,2024-07-28 15:13:46
TXN-0010902,Jessica Moore,Books,86.8,4,3.8,Netherlands,2024-02-14 22:45:30
TXN-0000648,Robert Johnson,Books,1081.01,4,3.0,United States,2023-02-18 22:16:03
TXN-0005266,Robert Miller,Automotive,506.46,5,2.1,India,2024-02-12 05:16:16
TXN-0007162,Karen Williams,aPPAREL,506.85,4,4.8,India,2024-08-01 16:37:57
TXN-0009863,Robert Johnson,Toys & Games,173.24,1,1.6,United Kingdom,NULL
TXN-0006189,Michael Anderson,Toys & Games,,3,2.3,Canada,2024-07-13 15:46:14
TXN-0006712,Elizabeth Gonzalez,Sports & Outdoors,389.95,7,4.4,India,03/16/2024
TXN-0009590,Sarah Smith,  Toys & Games  ,1116.32,1,3.4,United Kingdom,2023-04-20 14:52:59
TXN-0011756,William Martin,Beauty & Personal Care,321.22,5,4.9,Canada,22/06/2023
TXN-0000610,Michael Thompson,toys & games,852.98,6,3.2,Japan,2023-07-03 10:14:08
TXN-0008914,Robert Thomas,Books,1142.72,7,2.4,France,NULL
TXN-0009369,Richard Garcia,Apparel,188.67,2,3.5,France,07/11/2024
TXN-0001507,Barbara Johnson,Automotive,338.88,1,2.3,Germany,NULL
TXN-0002767,Nancy Perez,Apparel,821.43,1,1.3,United States,2024-06-01 17:12:01
TXN-0002874,Susan Davis,Home & Kitchen,NULL,5,5.0,United Kingdom,2023-06-19 04:35:39
TXN-0006840,William Wilson,Electronics,372.63,5,1.4,United States,2024-08-15 07:02:54
TXN-0005935,John Gonzalez,Automotive,1348.41,8,2.8,Canada,14/03/2023
TXN-0009203,Nancy Brown,Electronics,279.73,5,3.5,France,2024-10-02 20:28:46
TXN-0010063,Christopher Davis,Sports & Outdoors,206.09,3,1.1,France,19-01-2024
TXN-0003019,Patricia Smith,Home & Kitchen,525.16,1,3.6,India,2023-01-31 12:51:35
TXN-0005783,William Jackson,beauty & personal care,1302.67,5,2.0,United States,2024-11-09 07:55:18
TXN-0006643,Susan White,Electronics,819.88,7,1.3,Canada,2023-03-25 21:52:49
TXN-0005554,Charles Davis,Home & Kitchen,803.76,3,1.4,Netherlands,1694823213
TXN-0008100,Joseph White,Books,818.53,3,3.7,United States,12-Nov-2024
TXN-0006629,James Brown,aUTOMOTIVE,1173.74,5,1.7,France,2023-09-06 15:04:24
TXN-0008570,,Automotive,65.6,8,2.3,Canada,2024-06-20 07:55:23
TXN-0007642,Linda Gonzalez,apparel,41.93,6,4.0,Germany,2023-11-08 16:39:22
TXN-0002323,Michael Johnson,Automotive,545.67,NULL,4.0,Canada,2024-01-09 08:36:20
TXN-0005304,Nancy Martinez,Apparel,1216.08,8,1.8,Canada,1706952606
TXN-0003611,Nancy Miller,Apparel,1398.04,3,3.3,Japan,2024-11-05 06:03:39
TXN-0010282,Barbara Davis,Automotive,655.49,5,1.4,Japan,2024-10-25 03:17:22
TXN-0008119,Mary Williams,Beauty & Personal Care,466.07,6,1.3,France,2023-07-22 19:37:06
TXN-0008392,Robert Moore,Electronics,1257.2,4,3.0,,2023-09-07 03:59:00
TXN-0000272,Nancy Thomas,Apparel,-366.82,3,3.9,France,2024-09-04 21:27:25
TXN-0008499,Charles Rodriguez,Beauty & Personal Care,1454.4,1,2.6,Japan,2024-05-08 03:06:11
TXN-0011678,Sarah Rodriguez,Automotive,40.49,3,4.3,Australia,2023-10-21 09:42:46
TXN-0003817,Patricia Perez,  Toys & Games  ,330.32,6,1.2,United States,2024-10-02 23:26:17
TXN-0006232,Daniel Thomas,Toys & Games,10.26,5,4.7,Australia,2023-05-06 16:17:08
TXN-0003280,Lisa Williams,Books,1133.59,4,3.4,Germany,2024-05-08 08:51:27
TXN-0011519,Linda Perez,Apparel,392.56,8,1.0,United States,2024-03-20 10:44:23
TXN-0008991,Robert Lopez,Home & Kitchen,1051.21,2,7.2,United States,2024-05-20 12:22:09
TXN-0008503,Christopher Garcia,Electronics,1131.79,4,2.3,Brazil,2024-11-02 16:15:09
TXN-0009639,Lisa Smith,Toys & Games,129.71,7,3.0,France,2023-03-05 05:42:08
TXN-0003621,Mary Thompson,Sports & Outdoors,1339.6,,3.2,Australia,2023-08-30 04:52:38
TXN-0009356,David Davis,Sports & Outdoors,389.85,2,1.6,United Kingdom,2023-10-05 07:57:09
TXN-0003016,Joseph Lee,Home & Kitchen,1095.65,8,3.7,France,2024-01-15 22:13:35
TXN-0012370,Robert Rodriguez,Toys & Games,705.76,5,1.2,France,2024-07-07 19:00:24
TXN-0001610,Mary Perez,Home & Kitchen,"1,399.76",7,2.3,United Kingdom,2024-07-08 18:58:46
TXN-0002428,Thomas Jones,Electronics,939.23,8,1.2,Germany,2024-08-11 07:08:42
TXN-0001710,Thomas Davis,Beauty & Personal Care,993.68,6,2.2,Australia,2023-05-13 05:25:21
TXN-0010204,Thomas Thomas,Apparel,629.35,2,4.9,India,2023-04-03 02:12:54
TXN-0009359,Mary Lee,Automotive,97.57,4,3.4,India,2024-10-14 21:40:39
TXN-0002947,Sarah Williams,Beauty & Personal Care,1426.55,6,3.6,Germany,1719069279
TXN-0009507,Mary Moore,BOOKS,888.76,2,2.7,Brazil,2024-07-20 12:04:16
TXN-0011830,Nancy Davis,Home & Kitchen,1321.15,3,4.1,France,2024-01-23 16:02:38
TXN-0004768,Mary Jones,Electronics,1079.75,6,2.2,Japan,2023-06-02 01:57:53
TXN-0006015,Mary Johnson,Automotive,902.29,2,4.0,Canada,2024-07-01 09:45:02
TXN-0010169,Michael Moore,Beauty & Personal Care,-1119.82,2,3.3,United Kingdom,2023-11-26 06:01:41
TXN-0000054,Sarah Anderson,Apparel,677.85,4,4.4,India,2023-08-04 09:27:29
TXN-0007597,Susan Brown,Automotive,573.57,2,1.8,Canada,2024-03-02 00:07:16
TXN-0012319,Joseph Perez,  Electronics  ,1139.66,2,3.8,Netherlands,2024-07-18 09:38:57
TXN-0006725,John Gonzalez,Sports & Outdoors,1318.78,2,3.2,France,2023-01-13 02:45:02
TXN-0007735,Christopher Moore,Books,1372.09,4,1.6,Canada,2024-10-12 21:09:56
TXN-0007809,William Wilson,Electronics,1326.48,2,1.6,France,2024-05-28 08:10:46
TXN-0010269,William Garcia,Toys & Games,110.36,8,2.7,Australia,2023-03-15 08:32:54
TXN-0005878,Christopher Perez,Beauty & Personal Care,319.27,5,1.1,Canada,2023-08-14 18:12:33
TXN-0003650,David Hernandez,Toys & Games,1015.29,8,3.7,Australia,2024-05-21 05:03:20
TXN-0006155,Jennifer Davis,Sports & Outdoors,$493.15,5,3.7,United States,2023-12-23 03:00:55
TXN-0004456,Christopher Anderson,Books,189.34,4,4.2,Brazil,12-12-2023
TXN-0007569,Joseph Smith,Automotive,910.96,4,1.9,Australia,2024-04-25 22:59:11
TXN-0005672,Sarah Taylor,Books,330.8,6,3.1,Japan,2023-02-16 10:50:27
TXN-0002343,Susan Anderson,Apparel,1375.65,7,3.3,France,24-Oct-2024
TXN-0000481,Elizabeth Miller,Electronics,768.27,4,3.5,Netherlands,07/06/2024
TXN-0000311,John Smith,Home & Kitchen,-396.97,1,4.7,United States,2024-09-05 01:25:55
TXN-0006390,Daniel Jones,Automotive,557.51,4,4.4,Netherlands,2024-08-27 06:55:16
TXN-0000873,Jennifer Taylor,Toys & Games,182.15,None,4.2,Canada,2023-05-29 21:11:53
TXN-0002476,Barbara Thompson,Sports & Outdoors,722.97,1,4.5,France,2024-06-11 07:32:25
TXN-0000931,Jennifer Wilson,Sports & Outdoors,753.47,7,3.3,France,2024-07-24 01:30:39
TXN-0004186,Thomas Hernandez,Beauty & Personal Care,608.32,8,1.1,Netherlands,1727646730
TXN-0012037,John White,Electronics,626.4,6,-1.0,United States,2023-08-23 19:12:37
TXN-0008350,Thomas Gonzalez,Books,422.56,5,N/A,United Kingdom,2024-03-03 17:15:19
TXN-0005130,Robert Martin,Toys & Games,1482.38,3,3.7,Australia,2024-07-05 05:17:59
TXN-0007021,Daniel Brown,Toys & Games,1381.32,1,3.5,Australia,02-11-2023
TXN-0008582,Linda Wilson,Automotive,377.34,2,1.2,United Kingdom,06/06/2024
TXN-0002779,Karen Davis,Automotive,1101.5,6,3.6,Japan,2024-08-11 08:13:44
TXN-0009069,Elizabeth Lee,Beauty & Personal Care,1357.67,7,3.0,Japan,2024-05-17 12:29:42
TXN-0008564,Christopher Johnson,Toys & Games,11.35,,4.6,India,2024-11-22 13:16:19
TXN-0005551,Michael Jackson,Toys & Games,428.88,4,2.3,Brazil,2024-09-03 17:27:16
TXN-0004358,Barbara Rodriguez,Home & Kitchen,1198.25,2,4.3,Netherlands,2024-12-24 22:14:16
TXN-0012415,Christopher Williams,Automotive,25.69,2,0.0,India,2023-04-20 22:43:37
TXN-0009174,Richard Thompson,Beauty & Personal Care,528.97,8,5.0,Canada,26/01/2023
TXN-0011314,Patricia Wilson,Toys & Games,1059.68,8,2.5,U.K.,2023-11-27 16:28:44
TXN-0004360,Sarah Miller,Automotive,893.37,6,3.9,Germany,2023-08-31 16:38:47
TXN-0006804,Lisa Gonzalez,Home & Kitchen,302.09,6,,United Kingdom,2024-01-13 20:43:14
TXN-0011283,Patricia Perez,Sports & Outdoors,273.6,7,3.3,France,2024-05-10 04:09:33
